cell_id,centroid_x,centroid_y,reddot,blackdot,score
11593,16205.55,13412.54,NaN,NaN,NaN
11594,16355.19,13346.48,2,5,2.5000
11595,16312.93,13488.36,NaN,NaN,NaN
11596,16096.57,13310.04,0,0,0.0000
11597,16274.59,13559.54,0,0,0.0000
11598,16013.66,13191.50,0,0,0.0000
11599,16319.49,13414.67,NaN,NaN,NaN
11600,16248.17,13359.95,NaN,NaN,NaN
11601,16281.14,13312.11,NaN,NaN,NaN
11602,16278.35,13607.51,0,0,0.0000
11603,16316.02,13345.61,3,7,2.3333
11604,16271.33,13198.77,NaN,NaN,NaN
11605,16269.00,13418.57,0,0,0.0000
11606,16223.37,13321.70,0,0,0.0000
11607,16302.63,13698.37,0,0,0.0000
11608,16256.25,13276.25,0,0,0.0000
11609,16366.04,13402.44,NaN,NaN,NaN
11610,16273.35,13701.88,NaN,NaN,NaN
11611,16288.26,13660.20,0,0,0.0000
11612,16360.79,13436.34,2,5,2.5000
11613,16207.81,13359.07,0,0,0.0000
11614,16252.88,13703.25,0,0,0.0000
11615,16368.37,13482.33,NaN,NaN,NaN
11616,16156.08,13419.19,0,0,0.0000
11617,657.02,14540.84,0,0,0.0000
11618,850.58,14463.64,2,4,2.0000
11619,827.30,14087.37,NaN,NaN,NaN
11620,672.72,14127.78,2,3,0.0000
11621,617.29,14656.10,0,0,0.0000
11622,697.89,14358.10,NaN,NaN,NaN
11623,598.51,14444.71,3,4,0.0000
11624,715.74,14437.67,0,0,0.0000
11625,621.31,14301.59,2,1,0.0000
11626,861.42,14332.28,0,0,0.0000
11627,747.29,14242.65,0,0,0.0000
11628,735.57,14300.78,2,5,2.5000
11629,505.95,14535.59,2,3,0.0000
11630,617.74,14063.76,NaN,NaN,NaN
11631,660.37,14227.95,4,9,2.2500
11632,756.64,14613.04,2,3,0.0000
11633,760.49,14176.69,3,4,0.0000
11634,854.92,14583.54,0,0,0.0000
11635,74.18,14615.85,NaN,NaN,NaN
11636,502.85,14707.66,NaN,NaN,NaN
11637,861.06,14683.30,NaN,NaN,NaN
11638,819.72,14191.12,4,5,0.0000
11639,748.66,14048.55,2,2,0.0000
11640,449.33,14668.54,0,0,0.0000
11641,802.29,14646.04,NaN,NaN,NaN
11642,559.53,14009.52,NaN,NaN,NaN
11643,891.79,14187.00,NaN,NaN,NaN
11644,870.00,14231.77,2,2,0.0000
11645,837.98,14022.28,0,0,0.0000
11646,532.77,14648.96,2,2,0.0000
11647,627.11,14008.33,NaN,NaN,NaN
11648,755.70,14690.27,0,0,0.0000
11649,704.13,14606.53,2,2,0.0000
11650,785.51,14400.35,0,0,0.0000
11651,534.53,14579.14,3,3,0.0000
11652,772.69,13977.69,NaN,NaN,NaN
11653,893.96,14139.62,NaN,NaN,NaN
11654,581.40,14254.23,NaN,NaN,NaN
11655,592.38,14597.90,2,1,0.0000
11656,476.31,14596.41,NaN,NaN,NaN
11657,689.87,13985.57,NaN,NaN,NaN
11658,853.57,14627.34,NaN,NaN,NaN
11659,700.34,14068.34,3,4,0.0000
11660,570.33,14381.28,0,0,0.0000
11661,695.23,14017.46,NaN,NaN,NaN
11662,426.36,14635.83,2,2,0.0000
11663,562.33,13961.84,NaN,NaN,NaN
11664,520.08,14619.04,2,3,0.0000
11665,656.92,14695.79,NaN,NaN,NaN
11666,426.96,14594.99,NaN,NaN,NaN
11667,661.07,14477.12,NaN,NaN,NaN
11668,604.38,14710.33,0,0,0.0000
11669,1388.35,14259.44,2,1,0.0000
11670,1264.20,14346.10,2,2,0.0000
11671,1008.93,14418.64,3,3,0.0000
11672,1077.50,14631.46,NaN,NaN,NaN
11673,1177.06,14080.72,NaN,NaN,NaN
11674,1052.91,14029.27,0,0,0.0000
11675,1466.03,14370.70,2,3,0.0000
11676,936.59,14036.21,NaN,NaN,NaN
11677,927.77,14280.64,4,6,0.0000
11678,1297.82,14490.79,NaN,NaN,NaN
11679,1264.60,14249.56,NaN,NaN,NaN
11680,1056.89,14093.07,NaN,NaN,NaN
11681,953.85,14349.63,0,0,0.0000
11682,1285.06,14010.37,2,1,0.0000
11683,1141.75,14522.66,NaN,NaN,NaN
11684,981.19,14553.84,0,0,0.0000
11685,1032.64,14196.99,NaN,NaN,NaN
11686,1337.00,14178.53,NaN,NaN,NaN
11687,1211.07,14460.02,2,4,2.0000
11688,1358.26,14581.85,NaN,NaN,NaN
11689,1038.26,13966.96,2,1,0.0000
11690,1362.74,14500.69,NaN,NaN,NaN
11691,1135.36,14284.52,NaN,NaN,NaN
11692,1074.51,14142.28,0,0,0.0000
11693,1257.32,14095.91,NaN,NaN,NaN
11694,1244.92,14414.87,0,0,0.0000
11695,1097.98,14694.17,NaN,NaN,NaN
11696,1088.39,14353.90,3,6,2.0000
11697,1202.62,14223.96,2,3,0.0000
11698,1237.43,14555.07,0,0,0.0000
11699,1293.02,14696.18,4,4,0.0000
11700,1103.82,14250.64,NaN,NaN,NaN
11701,963.39,14174.45,4,6,0.0000
11702,1063.36,14557.78,2,4,2.0000
11703,1104.85,14476.44,NaN,NaN,NaN
11704,947.60,14647.77,3,3,0.0000
11705,924.25,14499.77,NaN,NaN,NaN
11706,1598.66,14386.63,0,0,0.0000
11707,1491.88,14270.22,NaN,NaN,NaN
11708,1333.96,14119.83,NaN,NaN,NaN
11709,1155.55,14396.33,NaN,NaN,NaN
11710,1446.16,14321.99,3,3,0.0000
11711,1264.75,14610.71,2,1,0.0000
11712,1550.82,14283.26,2,4,2.0000
11713,1586.93,14317.44,NaN,NaN,NaN
11714,1203.41,14655.27,NaN,NaN,NaN
11715,1266.55,14178.93,0,0,0.0000
11716,1042.11,14276.01,0,0,0.0000
11717,1594.19,14254.55,NaN,NaN,NaN
11718,1203.25,14607.38,0,0,0.0000
11719,1357.97,14642.07,NaN,NaN,NaN
11720,1146.56,14176.28,NaN,NaN,NaN
11721,1013.38,14500.24,NaN,NaN,NaN
11722,1339.50,14386.61,NaN,NaN,NaN
11723,1193.57,14493.09,NaN,NaN,NaN
11724,1653.45,14406.31,NaN,NaN,NaN
11725,964.55,14231.79,NaN,NaN,NaN
11726,928.90,14107.60,4,6,0.0000
11727,1086.06,14195.30,NaN,NaN,NaN
11728,1559.17,14381.16,0,0,0.0000
11729,1208.48,14696.36,0,0,0.0000
11730,1115.32,14569.94,3,4,0.0000
11731,1371.28,14698.30,2,3,0.0000
11732,1256.09,14661.93,NaN,NaN,NaN
11733,1196.76,14160.60,NaN,NaN,NaN
11734,949.32,13968.68,0,0,0.0000
11735,1405.09,14581.29,0,0,0.0000
11736,1389.48,14393.67,NaN,NaN,NaN
11737,983.69,14473.20,NaN,NaN,NaN
11738,1083.70,14393.69,NaN,NaN,NaN
11739,902.25,14708.37,NaN,NaN,NaN
11740,1121.09,14056.49,3,4,0.0000
11741,1000.78,14130.45,NaN,NaN,NaN
11742,1370.98,14434.80,NaN,NaN,NaN
11743,1301.76,14060.29,NaN,NaN,NaN
11744,1312.76,14650.63,2,4,2.0000
11745,1159.65,14326.35,3,4,0.0000
11746,1036.91,14686.25,NaN,NaN,NaN
11747,1056.16,14480.01,2,3,0.0000
11748,1153.36,14713.83,0,0,0.0000
11749,1702.96,14476.29,2,2,0.0000
11750,1836.54,14659.11,0,0,0.0000
11751,1668.75,14297.34,NaN,NaN,NaN
11752,1674.85,14355.72,2,2,0.0000
11753,1774.69,14514.81,NaN,NaN,NaN
11754,1821.93,14564.76,0,0,0.0000
11755,1785.33,14381.67,4,6,0.0000
11756,1847.32,14505.51,4,3,0.0000
11757,1777.74,14438.21,2,4,2.0000
11758,1903.50,14671.42,0,0,0.0000
11759,1805.97,14613.53,0,0,0.0000
11760,1732.20,14385.19,NaN,NaN,NaN
11761,3870.79,14569.71,NaN,NaN,NaN
11762,3752.99,14049.85,NaN,NaN,NaN
11763,3920.46,14410.91,NaN,NaN,NaN
11764,3912.95,14024.90,0,0,0.0000
11765,3835.98,14247.36,0,0,0.0000
11766,3845.33,14332.06,NaN,NaN,NaN
11767,3807.41,14092.15,NaN,NaN,NaN
11768,3774.59,14279.37,0,0,0.0000
11769,3824.70,13982.47,NaN,NaN,NaN
11770,3893.13,14182.57,2,2,0.0000
11771,3865.71,14105.89,NaN,NaN,NaN
11772,3683.28,14095.48,NaN,NaN,NaN
11773,3696.02,13999.74,0,0,0.0000
11774,3950.84,14473.88,0,0,0.0000
11775,3629.78,13986.31,NaN,NaN,NaN
11776,3727.21,14310.94,NaN,NaN,NaN
11777,3784.55,14546.50,NaN,NaN,NaN
11778,3857.62,14493.60,NaN,NaN,NaN
11779,3702.78,14181.32,0,0,0.0000
11780,3939.45,14337.62,NaN,NaN,NaN
11781,3738.60,13976.07,0,0,0.0000
11782,3800.32,14602.45,4,7,0.0000
11783,3739.09,14387.18,4,5,0.0000
11784,3639.59,14038.69,0,0,0.0000
11785,3926.22,14518.98,0,0,0.0000
11786,3772.03,14446.26,NaN,NaN,NaN
11787,3568.50,13983.71,NaN,NaN,NaN
11788,3736.75,14450.28,0,0,0.0000
11789,3841.88,14443.10,NaN,NaN,NaN
11790,3784.18,14349.57,NaN,NaN,NaN
11791,3920.43,14290.04,0,0,0.0000
11792,3799.95,14389.19,3,4,0.0000
11793,4141.32,14635.54,NaN,NaN,NaN
11794,4256.48,14517.45,NaN,NaN,NaN
11795,4060.32,14296.92,2,4,2.0000
11796,4116.25,13965.02,2,3,0.0000
11797,4097.42,14453.45,NaN,NaN,NaN
11798,4365.98,14504.94,5,6,0.0000
11799,4039.46,14199.28,NaN,NaN,NaN
11800,4153.49,14345.04,NaN,NaN,NaN
11801,4260.70,14336.08,3,4,0.0000
11802,4180.55,14262.76,2,2,0.0000
11803,4470.61,14465.80,NaN,NaN,NaN
