t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
216.66,3.047,1.314,3.058
217.17,3.005,1.314,4.672
217.69,3.013,1.314,4.672
218.2,3.047,1.343,3.058
218.71,3.047,2.126,4.668
219.22,3.005,2.126,4.668
219.73,3.047,1.314,4.67
220.77,3.047,1.427,1.609
221.29,3.047,2.126,4.668
221.8,3.03,1.771,4.675
222.33,3.047,1.314,1.407
222.85,3.063,1.358,4.668
223.36,3.063,1.318,4.67
223.88,3.047,1.314,4.67
224.88,3.047,1.314,3.058
225.39,3.005,1.314,4.67
225.9,3.005,1.314,4.67
226.43,3.048,1.314,4.67
227.19,3.047,2.126,4.668
227.7,3.005,2.126,4.67
228.22,3.047,1.314,4.67
229.16,3.047,2.126,4.668
229.67,3.005,2.126,4.672
230.17,3.047,1.314,4.672
230.68,3.047,2.126,4.668
231.19,3.005,2.126,4.67
231.7,3.047,1.314,4.675
232.28,3.047,1.771,4.668
232.79,3.005,2.126,4.668
233.3,3.047,1.314,4.67
234.46,3.047,1.44,2.062
235.0,3.063,1.314,4.668
235.51,3.063,1.314,4.67
236.03,3.048,1.314,4.67
237.07,3.047,2.126,4.668
237.58,3.005,1.314,4.668
238.09,3.015,1.314,4.67
238.6,3.048,1.314,4.67
239.5,3.047,1.314,3.058
240.01,3.005,1.314,4.67
240.52,3.005,1.314,4.67
241.02,3.047,1.314,4.67
241.53,3.047,1.771,4.668
242.04,3.03,1.771,4.672
242.55,3.047,1.314,1.407
243.08,3.047,2.126,4.668
243.59,3.005,1.314,4.67
244.15,3.047,1.314,1.407
244.67,3.06,1.314,4.668
245.18,3.03,1.771,4.668
245.71,3.048,1.314,4.67
247.08,3.047,1.314,3.058
247.59,3.005,2.126,4.668
248.1,3.047,1.314,1.407
248.61,3.047,1.771,4.668
249.12,3.063,1.35,4.67
249.63,3.047,2.126,4.668
250.14,3.005,2.126,4.67
250.65,3.048,1.314,4.67
251.66,3.047,2.126,4.668
252.17,3.005,1.314,4.668
252.68,3.05,1.314,4.67
253.2,3.048,1.314,4.67
253.99,3.047,1.314,3.058
254.5,3.005,1.314,4.67
255.01,3.005,1.314,4.67
255.52,3.048,1.314,4.67
256.03,3.047,2.126,4.668
256.54,3.005,1.314,4.668
257.05,3.063,1.314,4.67
257.56,3.048,1.314,4.67
258.52,3.047,1.426,2.062
259.04,3.063,1.314,4.668
259.55,3.063,1.331,4.67
260.07,3.048,1.314,4.67
261.06,3.047,1.314,3.058
261.57,3.005,1.314,4.675
262.08,3.012,1.314,4.675
262.6,3.047,1.314,1.407
263.12,3.005,1.314,4.67
263.63,3.005,1.314,4.672
264.14,3.047,2.126,4.668
264.65,3.03,1.771,4.67
265.18,3.047,1.314,1.407
265.69,3.063,1.406,4.668
266.2,3.03,1.771,4.668
266.73,3.048,1.314,4.67
267.97,3.047,1.314,1.407
268.49,3.005,1.314,4.675
269.0,3.005,1.314,4.675
269.51,3.047,1.314,4.675
270.02,3.063,1.324,4.668
270.53,3.03,1.771,4.668
271.05,3.048,1.314,4.67
272.18,3.047,1.314,3.058
272.69,3.005,1.314,4.67
273.2,3.063,1.314,4.67
273.71,3.048,1.314,4.67
274.22,3.047,2.126,4.668
274.73,3.005,2.126,4.67
275.24,3.048,1.314,4.67
275.76,3.047,1.771,4.668
276.27,3.03,1.771,4.67
276.82,3.047,1.314,1.407
277.34,3.005,1.314,4.67
277.85,3.063,1.314,4.67
278.36,3.048,1.314,4.67
279.35,3.047,2.126,4.668
279.86,3.005,2.126,4.67
280.37,3.048,1.314,4.67
281.62,3.047,2.126,4.668
282.13,3.005,2.126,4.672
282.64,3.047,1.314,4.672
283.15,3.047,1.771,4.668
283.66,3.005,1.314,4.668
284.18,3.048,1.314,4.67
285.8,3.047,1.343,3.058
286.31,3.005,1.314,4.67
286.82,3.005,1.314,4.67
287.33,3.047,1.314,4.67
287.84,3.047,2.126,4.668
288.35,3.005,2.126,4.67
288.86,3.047,1.314,4.67
289.38,3.063,1.314,4.668
289.89,3.03,1.314,4.67
290.4,3.039,1.318,4.668
290.91,3.06,1.314,4.672
291.42,3.047,1.314,3.058
291.93,3.005,1.314,4.67
292.44,3.005,1.314,4.67
292.95,3.048,1.314,4.67
293.7,3.047,2.126,4.668
294.21,3.005,2.126,4.668
294.72,3.027,1.314,4.67
295.25,3.048,1.314,4.67
296.24,3.047,2.126,4.668
296.75,3.005,2.126,4.675
