cell_id,centroid_x,centroid_y,reddot,blackdot,score
1715,5543.14,2903.72,NaN,NaN,NaN
1716,5900.06,2605.37,0,0,0.0000
1717,6163.50,2444.55,NaN,NaN,NaN
1718,5549.65,2819.01,0,0,0.0000
1719,5961.50,2979.64,NaN,NaN,NaN
1720,5702.73,2738.87,0,0,0.0000
1721,5867.49,2650.97,NaN,NaN,NaN
1722,6027.33,3001.31,NaN,NaN,NaN
1723,6004.09,2784.77,NaN,NaN,NaN
1724,5978.06,2676.86,0,0,0.0000
1725,6160.11,2994.02,NaN,NaN,NaN
1726,5822.06,2475.96,NaN,NaN,NaN
1727,5932.45,2857.51,0,0,0.0000
1728,5872.08,2484.78,0,0,0.0000
1729,6219.37,2499.42,0,0,0.0000
1730,5798.27,2781.99,0,0,0.0000
1731,6229.16,2449.08,0,0,0.0000
1732,5784.17,2736.81,NaN,NaN,NaN
1733,5546.72,3086.56,0,0,0.0000
1734,5763.40,2804.65,NaN,NaN,NaN
1735,5731.76,3028.49,NaN,NaN,NaN
1736,6254.64,2669.68,0,0,0.0000
1737,5633.39,2741.23,0,0,0.0000
1738,5610.44,2622.07,0,0,0.0000
1739,6031.82,2798.87,NaN,NaN,NaN
1740,5517.15,2694.83,0,0,0.0000
1741,5704.08,3122.37,NaN,NaN,NaN
1742,5751.53,2857.60,2,7,3.5000
1743,5745.03,2685.36,0,0,0.0000
1744,5702.94,3064.91,2,5,2.5000
1745,5676.11,2768.90,NaN,NaN,NaN
1746,5975.70,2839.67,0,0,0.0000
1747,5507.84,3004.93,NaN,NaN,NaN
1748,5780.42,2696.37,0,0,0.0000
1749,5629.82,2670.58,0,0,0.0000
1750,6896.91,3116.68,0,0,0.0000
1751,6575.67,2565.27,NaN,NaN,NaN
1752,6377.21,2659.30,2,6,3.0000
1753,6636.63,2664.98,2,7,3.5000
1754,6367.40,2535.38,NaN,NaN,NaN
1755,6778.45,2513.87,2,1,0.0000
1756,6419.27,2455.17,2,2,0.0000
1757,6854.94,2864.76,NaN,NaN,NaN
