cell_id,centroid_x,centroid_y,reddot,blackdot,score
988,4398.61,1249.75,3,4,0.0000
989,4276.01,1253.49,NaN,NaN,NaN
990,4471.63,1131.09,2,3,0.0000
991,4452.01,1066.17,2,3,0.0000
992,4511.41,1063.08,0,0,0.0000
993,4517.94,1003.26,3,5,0.0000
994,4173.35,925.97,0,0,0.0000
995,4293.89,1104.65,0,0,0.0000
996,4539.43,1142.69,NaN,NaN,NaN
997,4388.37,1207.44,NaN,NaN,NaN
998,4328.70,931.63,NaN,NaN,NaN
999,4464.39,1339.66,0,0,0.0000
1000,4114.95,900.78,0,0,0.0000
1001,4382.35,1011.11,NaN,NaN,NaN
1002,4515.63,1207.05,0,0,0.0000
1003,4483.58,1288.92,0,0,0.0000
1004,4438.52,1151.68,NaN,NaN,NaN
1005,4459.04,1234.49,3,5,0.0000
1006,4331.14,1198.00,NaN,NaN,NaN
1007,4387.30,1158.72,0,0,0.0000
1008,4096.23,974.49,NaN,NaN,NaN
1009,4531.76,1306.67,0,0,0.0000
1010,4047.72,1024.77,3,4,0.0000
1011,4546.52,1036.95,0,0,0.0000
1012,4932.56,962.28,0,0,0.0000
1013,4814.02,1213.43,NaN,NaN,NaN
1014,5162.67,1294.87,3,6,2.0000
1015,4951.59,1349.40,0,0,0.0000
1016,4935.96,1094.43,NaN,NaN,NaN
1017,5309.84,1131.57,NaN,NaN,NaN
1018,5128.80,1640.88,0,0,0.0000
1019,5187.89,1450.57,NaN,NaN,NaN
1020,5120.14,1331.77,0,0,0.0000
1021,4827.28,1060.93,NaN,NaN,NaN
1022,5018.79,1016.15,NaN,NaN,NaN
1023,5406.59,1012.70,2,3,0.0000
1024,5288.99,913.55,2,2,0.0000
1025,5423.30,1277.12,NaN,NaN,NaN
1026,4930.14,1188.04,NaN,NaN,NaN
1027,4859.96,1137.22,NaN,NaN,NaN
1028,5373.93,1099.16,0,0,0.0000
1029,5213.55,1238.94,0,0,0.0000
1030,4946.54,1476.27,0,0,0.0000
1031,5127.31,1442.14,NaN,NaN,NaN
1032,5301.20,1072.61,NaN,NaN,NaN
