#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:09:00       0      1      0      0      0      0      0   2785     15      0 
 20260722    03:09:01       0     16      8      0      0      0      0   2785     15      0 
 20260722    03:09:02       0     39      9      0      0      0      0   2785     15      0 
 20260722    03:09:03       0     18      0      0      0      0      0   2783     15      0 
 20260722    03:09:04       0      1      1      0      0      0      0   1207     15      0 
 20260722    03:09:05       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:09:06       0     33     21      0      0      0      0   2785     15      0 
 20260722    03:09:07       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:08       0     22     10      0      0      0      0   2785     15      0 
 20260722    03:09:09       0      3      1      0      0      0      0   2785     15      0 
 20260722    03:09:10       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:09:11       0      7      3      0      0      0      0   2785     15      0 
 20260722    03:09:12       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:13       0      9      0      0      0      0      0   2785     15      0 
 20260722    03:09:14       0     78     42      0      0      0      0   2785     15      0 
 20260722    03:09:15       0      6      3      0      0      0      0   2785     15      0 
 20260722    03:09:16       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:17       0      0      0      0      0      0      0   1207     15      0 
 20260722    03:09:18       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:09:19       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:09:20       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:21       0     80     44      0      0      0      0   2785     15      0 
 20260722    03:09:22       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:09:23       0     19      9      0      0      0      0   2785     15      0 
 20260722    03:09:24       0     29     16      0      0      0      0   2785     15      0 
 20260722    03:09:25       0      0      0      0      0      0      0   2781     15      0 
 20260722    03:09:26       0     23      7      0      0      0      0   2781     15      0 
 20260722    03:09:27       0     22     10      0      0      0      0   2785     15      0 
 20260722    03:09:28       0     14      0      0      0      0      0   2781     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260722    03:09:29       0     34      7      0      0      0      0   2785     15      0 
 20260722    03:09:30       0     83     46      0      0      0      0   2785     15      0 
 20260722    03:09:31       0      0      0      0      0      0      0   2785     15      0 
 20260722    03:09:32       0     15      0      0      0      0      0   2785     15      0 
 20260722    03:09:33       0     29     16      0      0      0      0   2785     15      0 
 20260722    03:09:34       0     79     43      0      0      0      0   2785     15      0 
 20260722    03:09:35       0      1      0      0      0      0      0   2781     15      0 
 20260722    03:09:36       0     52     29      0      0      0      0   2785     15      0 
 20260722    03:09:37       0     90     49      0      0      0      0   2785     15      0 
