t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
382.69,2.987,0.467,2.185
383.2,2.99,0.453,2.185
383.7,3.02,0.453,2.181
384.21,2.994,0.453,2.185
384.73,3.022,0.453,2.181
385.25,2.989,0.455,2.185
386.77,2.917,0.453,2.181
387.31,3.053,0.463,2.185
387.92,2.986,0.453,2.181
388.43,2.902,0.453,2.185
388.94,2.999,0.466,2.185
389.66,2.989,0.453,2.181
390.17,2.926,0.453,2.185
390.68,3.033,0.459,2.185
391.88,2.98,0.453,2.181
392.39,2.993,0.467,2.185
392.89,2.988,0.453,2.185
393.4,3.068,0.467,2.185
393.92,3.055,0.467,2.185
394.44,3.052,0.463,2.185
395.19,2.95,0.453,2.181
395.7,3.056,0.453,2.185
396.26,2.975,0.453,2.181
396.77,2.92,0.453,2.185
397.29,3.02,0.453,2.185
398.34,3.023,0.453,2.181
398.85,2.994,0.497,2.185
399.36,2.923,0.453,2.185
399.87,2.978,0.465,2.185
400.39,2.982,0.453,2.181
400.9,2.899,0.453,2.185
401.42,2.986,0.469,2.185
402.53,2.985,0.453,0.531
403.06,3.065,0.466,2.185
404.45,2.89,0.453,0.531
404.96,3.053,0.468,2.185
405.78,2.894,0.482,2.181
406.31,3.057,0.468,2.185
407.38,2.902,0.539,1.185
407.91,2.991,0.457,2.185
409.15,2.976,0.453,2.181
409.66,3.05,0.464,2.185
410.48,2.895,0.482,2.181
411.0,3.061,0.463,2.185
411.68,2.973,0.453,2.181
412.19,3.004,0.467,2.185
412.7,2.895,0.453,2.187
413.21,2.986,0.454,2.185
414.04,3.009,0.453,2.181
414.55,3.003,0.467,2.185
415.07,3.053,0.453,2.185
415.59,2.967,0.453,2.181
416.1,2.903,0.453,2.185
416.62,2.988,0.473,2.185
417.79,2.999,0.453,2.185
418.3,3.05,0.468,2.185
420.05,2.89,0.453,0.531
420.58,2.987,0.455,2.185
421.72,2.963,0.453,2.181
422.24,2.983,0.465,2.185
422.88,2.907,0.482,2.181
423.39,3.055,0.465,2.185
423.99,2.905,0.482,2.181
424.51,3.059,0.467,2.185
425.27,2.906,0.466,0.531
425.8,3.055,0.455,2.185
427.21,2.967,0.453,2.181
427.72,3.002,0.491,2.185
428.23,3.0,0.453,2.181
428.74,2.987,0.467,2.185
429.25,3.058,0.465,2.185
430.09,2.964,0.453,2.181
430.62,2.999,0.464,2.185
431.19,2.931,0.453,2.181
431.7,2.995,0.453,2.185
432.21,2.979,0.453,2.181
432.73,2.987,0.464,2.185
433.53,2.914,0.453,2.181
434.04,2.994,0.47,2.185
434.59,2.906,0.466,0.531
435.12,3.056,0.469,2.185
436.41,2.998,0.453,0.531
436.93,3.057,0.466,2.185
438.28,2.89,0.691,1.372
438.8,3.057,0.463,2.185
439.76,2.975,0.453,2.181
440.27,2.983,0.467,2.185
440.79,3.054,0.462,2.187
442.35,3.003,0.453,2.181
442.86,2.995,0.476,2.185
443.39,3.002,0.453,2.181
443.9,2.987,0.467,2.185
444.41,2.986,0.453,2.185
444.92,2.9,0.453,0.531
445.44,2.909,0.453,2.185
445.95,2.978,0.454,2.185
446.47,3.055,0.467,2.185
446.99,2.991,0.453,0.531
447.51,2.983,0.467,2.185
448.02,2.991,0.453,2.185
448.53,2.983,0.453,2.185
449.32,2.973,0.453,2.181
449.83,2.992,0.467,2.185
450.35,3.045,0.458,2.185
451.2,2.903,0.482,2.181
451.72,2.991,0.473,2.185
452.79,2.991,0.453,2.185
453.3,3.048,0.463,2.185
455.25,2.953,0.453,2.181
455.75,2.891,0.453,2.185
456.26,2.984,0.467,2.185
458.31,2.903,0.453,0.531
458.85,3.057,0.462,2.185
459.86,2.991,0.453,2.181
460.37,2.983,0.467,2.185
460.88,3.054,0.462,2.185
461.79,2.985,0.453,2.181
462.3,2.983,0.467,2.185
462.81,3.057,0.464,2.185
464.0,2.887,0.482,2.181
464.51,3.048,0.454,2.185
465.72,2.984,0.453,2.181
466.23,2.992,0.467,2.185
466.74,2.982,0.453,2.185
467.26,2.903,0.453,0.531
467.78,2.904,0.453,2.185
468.29,3.008,0.462,2.185
469.05,2.997,0.453,2.181
469.57,3.024,0.453,2.185
470.08,3.048,0.463,2.185
470.66,2.975,0.453,2.181
471.17,2.991,0.475,2.185
471.68,2.887,0.453,2.181
472.19,2.983,0.466,2.185
472.97,2.903,0.482,2.181
473.5,3.062,0.47,2.185
474.25,2.887,0.572,1.185
474.79,3.051,0.466,2.185
475.62,2.903,0.552,1.185
476.14,3.059,0.465,2.185
477.2,2.887,0.482,2.181
477.71,3.048,0.453,2.185
478.45,2.984,0.453,2.181
478.96,2.992,0.467,2.185
479.48,3.041,0.466,2.185
480.27,2.903,0.453,0.531
480.78,3.062,0.463,2.185
482.04,2.887,0.453,2.181
482.55,3.054,0.461,2.185
483.36,2.956,0.453,2.181
483.87,2.991,0.453,2.187
484.39,3.015,0.453,2.181
484.9,2.953,0.467,2.185
485.41,3.044,0.453,2.185
485.94,2.98,0.453,2.181
486.44,3.0,0.467,2.185
486.96,3.049,0.453,2.185
487.49,2.94,0.453,0.531
488.0,2.966,0.507,2.185
488.51,2.977,0.453,2.181
489.03,3.05,0.463,2.185
490.07,2.979,0.453,2.181
490.58,2.992,0.467,2.185
491.09,3.044,0.465,2.185
492.58,2.991,0.453,2.185
493.09,3.047,0.473,2.185
494.49,2.991,0.453,2.185
495.0,3.064,0.468,2.185
496.18,2.995,0.453,2.185
496.7,3.058,0.466,2.185
497.91,2.905,0.592,0.732
498.42,2.994,0.468,2.185
499.03,2.89,0.453,0.531
499.54,3.063,0.463,2.185
500.98,2.931,0.453,2.181
501.49,2.919,0.453,2.185
502.0,2.906,0.453,0.531
502.8,2.966,0.512,2.185
503.32,2.967,0.453,2.181
503.83,3.047,0.468,2.185
504.73,2.888,0.466,0.531
505.26,3.062,0.464,2.185
506.39,2.888,0.453,0.531
506.9,2.888,0.453,0.531
507.47,3.034,0.453,0.531
507.98,3.114,0.453,0.531
508.49,3.2,0.453,0.531
508.99,3.291,0.453,0.531
509.5,3.382,0.453,0.531
510.01,3.491,0.453,0.531
510.52,3.601,0.453,0.531
511.02,3.712,0.453,0.531
511.53,3.804,0.453,0.531
512.04,3.912,0.453,0.531
