t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
126.09,2.955,0.467,2.185
127.18,2.859,0.453,0.531
127.78,2.968,0.467,2.185
128.29,2.912,0.453,2.185
128.8,2.899,0.752,2.185
129.58,2.967,0.453,2.185
130.1,2.968,0.467,2.185
130.83,2.971,0.453,2.185
131.34,2.971,0.453,2.185
131.85,2.954,0.467,2.185
132.36,2.878,0.453,2.181
132.87,2.963,0.467,2.185
133.37,2.958,1.319,2.185
134.1,2.969,0.453,0.531
134.62,2.865,0.453,2.185
135.13,2.962,0.456,2.185
136.07,2.875,0.453,2.181
136.59,2.97,0.467,2.185
137.18,2.861,0.466,0.531
137.7,2.964,0.462,2.185
138.21,2.845,0.453,2.185
138.72,2.963,0.467,2.185
139.37,2.962,0.453,2.185
139.88,2.896,0.453,2.185
140.4,2.917,0.462,2.185
140.91,2.878,0.482,2.181
141.41,2.967,0.467,2.185
141.92,2.862,0.453,2.185
142.43,2.963,1.149,2.185
143.07,2.975,0.453,2.185
143.59,3.03,0.464,2.185
145.28,2.865,0.541,1.185
145.8,2.979,0.453,2.185
146.31,2.881,0.482,2.181
146.84,2.978,0.467,2.185
147.44,2.976,0.469,2.185
147.96,3.024,0.468,2.185
148.69,2.878,0.453,0.531
149.21,2.958,0.467,2.185
150.34,3.037,0.453,2.185
150.86,2.962,0.467,2.185
152.19,2.961,0.533,2.185
152.72,2.958,0.467,2.185
153.93,2.876,0.482,2.181
154.45,2.966,0.582,2.185
155.16,2.965,0.453,0.531
155.68,2.877,0.453,2.185
156.19,2.961,0.467,2.185
156.9,2.972,0.47,2.185
157.42,2.899,0.453,0.531
158.18,2.896,0.453,0.531
158.7,2.969,0.453,0.531
159.21,3.061,0.453,0.531
