t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
332.37,3.009,0.467,2.185
332.94,3.058,0.508,2.185
333.48,3.102,0.468,2.185
334.35,2.946,0.453,0.531
334.87,3.047,0.467,2.185
335.86,3.05,0.465,2.185
336.38,3.046,0.467,2.185
337.48,3.045,0.474,2.185
338.0,3.05,0.467,2.185
338.71,3.121,0.453,2.185
339.22,3.102,0.462,2.185
340.74,2.987,0.453,2.181
341.25,3.053,0.467,2.185
341.76,3.099,0.457,2.185
343.04,2.953,0.453,0.531
343.58,3.062,0.922,2.185
344.5,3.129,0.453,2.185
345.01,3.117,0.461,2.185
346.36,3.055,0.453,0.531
346.89,3.129,0.466,2.185
348.37,2.948,0.453,0.531
348.89,3.049,0.467,2.185
350.05,2.964,0.534,1.185
350.57,2.977,0.453,2.185
351.08,2.985,0.467,2.185
351.67,3.06,0.466,2.185
352.18,3.104,0.456,2.185
353.35,2.991,0.453,2.181
353.86,3.048,0.467,2.185
354.37,2.964,0.55,1.185
354.9,3.04,1.319,2.185
355.52,3.043,0.47,2.185
356.05,3.053,1.319,2.185
356.67,3.051,0.512,2.185
357.18,3.049,0.467,2.185
358.49,3.047,0.518,2.185
359.0,3.04,0.467,2.185
360.09,3.051,0.453,2.185
360.6,2.973,0.453,2.185
361.11,3.053,0.582,2.185
361.76,3.051,0.453,2.185
362.27,2.957,0.453,2.185
362.78,3.05,0.467,2.185
363.29,2.966,0.453,0.531
363.82,3.019,0.475,2.185
364.33,2.999,0.453,2.181
364.84,3.039,0.467,2.185
366.08,2.993,0.453,2.181
366.59,3.047,0.467,2.185
367.11,3.035,0.469,2.185
368.44,3.05,0.453,2.185
368.95,3.113,0.468,2.185
370.52,3.05,0.453,2.185
371.04,3.11,0.457,2.185
372.29,2.965,0.453,2.181
372.81,3.136,0.465,2.185
374.08,2.952,0.539,1.185
374.59,3.052,0.467,2.185
375.41,3.05,0.453,2.185
375.93,3.042,0.467,2.185
376.57,3.04,0.453,2.185
377.09,3.045,0.467,2.185
377.69,3.106,0.453,2.185
378.21,3.112,0.47,2.185
379.88,2.952,0.453,2.181
380.39,3.05,0.467,2.185
381.3,3.052,0.453,2.185
381.81,3.083,0.453,2.185
382.32,2.992,0.453,2.185
382.83,3.061,0.467,2.185
383.34,3.06,0.538,2.185
383.86,3.106,0.463,2.185
385.34,2.973,0.453,2.181
385.85,3.056,0.467,2.185
386.36,2.986,0.453,2.181
386.87,2.986,0.453,2.185
387.39,3.052,0.467,2.185
388.53,3.015,0.453,0.531
389.06,2.983,0.453,2.185
389.58,3.036,0.526,2.185
390.32,3.048,0.453,2.185
390.83,3.056,0.453,2.185
391.35,3.018,0.453,2.181
391.87,3.052,0.467,2.185
393.5,2.943,0.556,1.185
394.01,2.97,0.453,2.185
394.52,3.057,0.467,2.185
395.96,3.11,0.453,2.185
396.47,3.101,0.467,2.185
397.78,3.109,0.465,2.185
398.3,3.125,0.463,2.185
399.67,2.959,0.482,2.181
400.18,3.069,0.467,2.185
401.16,3.051,0.453,2.185
401.67,3.11,0.453,2.185
402.19,3.016,0.453,2.181
402.7,3.05,0.467,2.185
403.21,3.043,0.752,2.185
403.89,3.044,0.467,2.185
404.4,3.122,0.463,2.185
406.29,3.011,0.453,2.181
406.8,3.04,0.467,2.185
407.54,3.04,0.453,2.185
408.05,3.067,0.467,2.185
408.62,3.049,0.453,2.185
409.13,3.081,0.453,2.185
409.64,2.968,0.453,2.181
410.14,3.01,0.453,2.185
410.65,3.047,0.453,2.181
411.17,3.091,0.639,2.185
411.86,3.043,0.453,0.531
412.37,3.032,0.453,2.185
412.89,3.013,0.467,2.185
413.44,3.04,0.453,2.185
413.95,2.949,0.453,2.185
414.46,3.057,1.093,2.185
415.44,3.044,0.453,2.187
415.95,3.051,0.866,2.185
416.65,3.043,0.453,2.185
417.16,3.13,0.453,2.185
417.67,2.948,0.453,2.181
418.19,3.135,0.462,2.185
419.05,3.03,0.453,2.181
419.56,3.037,0.474,2.185
420.08,2.952,0.453,2.185
420.59,3.078,0.467,2.185
421.1,2.952,0.453,0.531
421.63,3.016,0.453,2.185
422.14,3.03,0.453,2.181
422.65,2.978,0.46,2.185
423.39,3.048,0.453,0.531
423.91,3.119,0.469,2.185
425.33,2.961,0.482,2.181
425.84,3.048,1.319,2.185
426.71,3.049,0.457,2.185
427.22,3.114,0.469,2.185
428.34,3.04,0.453,0.531
428.85,3.12,0.457,2.185
430.1,2.987,0.453,2.181
430.61,3.053,0.467,2.185
431.47,3.04,0.502,2.185
431.98,3.046,0.639,2.185
432.8,3.049,0.453,2.185
433.31,2.953,0.453,2.185
433.82,3.044,0.467,2.185
434.33,3.045,0.453,2.187
434.84,3.067,0.866,2.185
435.42,3.04,0.453,0.531
435.93,3.033,0.48,2.185
436.44,3.002,0.453,2.181
436.95,3.041,0.467,2.187
437.47,3.087,0.467,2.185
438.1,3.048,0.528,2.185
438.62,3.041,0.525,2.185
439.61,3.061,0.453,2.185
440.12,3.13,0.468,2.185
441.82,2.949,0.453,0.531
442.35,3.059,0.467,2.185
443.44,3.041,0.453,2.185
443.95,3.046,0.554,2.185
444.77,3.049,0.529,2.185
445.29,3.078,0.866,2.185
445.99,3.041,0.478,2.185
446.52,3.049,0.467,2.185
447.33,3.116,0.453,2.185
447.85,3.114,0.464,2.185
449.42,2.982,0.453,2.181
449.94,3.038,0.467,2.185
450.54,3.049,0.501,2.185
451.05,3.056,0.467,2.185
451.56,3.045,0.453,2.185
452.07,3.053,0.467,2.185
452.69,3.041,0.453,2.185
453.2,3.06,0.582,2.185
453.97,3.048,0.5,2.187
454.48,3.058,0.467,2.185
455.07,3.11,0.466,2.185
455.59,3.06,0.467,2.185
456.89,3.048,0.453,2.185
