#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260708    01:32:14       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:15       0     72     50      0      0      0      0   5153     15      0 
 20260708    01:32:16       0      0      0      0      0      0      0   5157     15      0 
 20260708    01:32:17       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:18       0     82     56      0      0      0      0   5153     15      0 
 20260708    01:32:19       0     25     12      0      0      0      0   5153     15      0 
 20260708    01:32:20       0     24     17      0      0      0      0   5155     15      0 
 20260708    01:32:21       0     28     13      0      0      0      0   5153     15      0 
 20260708    01:32:22       0      2      1      0      0      0      0   5155     15      0 
 20260708    01:32:23       0     36     17      0      0      0      0   5153     15      0 
 20260708    01:32:24       0     91     61      0      0      0      0   5155     15      0 
 20260708    01:32:25       0      6      4      0      0      0      0   5153     15      0 
 20260708    01:32:26       0     32     22      0      0      0      0   5155     15      0 
 20260708    01:32:27       0     18      9      0      0      0      0   5153     15      0 
 20260708    01:32:28       0     23     15      0      0      0      0   5153     15      0 
#Date        Time         gpu     sm    mem    enc    dec    jpg    ofa     fb   bar1   ccpm 
#YYYYMMDD    HH:MM:SS     Idx      %      %      %      %      %      %     MB     MB     MB 
 20260708    01:32:29       0     58     40      0      0      0      0   2043     15      0 
 20260708    01:32:30       0     23     13      0      0      0      0   5157     15      0 
 20260708    01:32:31       0     17      4      0      0      0      0   5155     15      0 
 20260708    01:32:32       0     91     61      0      0      0      0   5153     15      0 
 20260708    01:32:33       0     86     57      0      0      0      0   5153     15      0 
 20260708    01:32:34       0     80     55      0      0      0      0   5155     15      0 
 20260708    01:32:35       0     12      7      0      0      0      0   5153     15      0 
 20260708    01:32:36       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:37       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:38       0     91     61      0      0      0      0   5153     15      0 
 20260708    01:32:39       0     91     63      0      0      0      0   5155     15      0 
 20260708    01:32:40       0     16     11      0      0      0      0   5153     15      0 
 20260708    01:32:41       0     38     26      0      0      0      0   5153     15      0 
 20260708    01:32:42       0     31     22      0      0      0      0   5157     15      0 
 20260708    01:32:43       0     22      6      0      0      0      0   5155     15      0 
 20260708    01:32:44       0     59     38      0      0      0      0   5155     15      0 
 20260708    01:32:45       0     91     62      0      0      0      0   5157     15      0 
 20260708    01:32:46       0     17     12      0      0      0      0   5153     15      0 
 20260708    01:32:47       0     24     17      0      0      0      0   5153     15      0 
 20260708    01:32:48       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:49       0     74     51      0      0      0      0   5159     15      0 
 20260708    01:32:50       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:51       0     26     10      0      0      0      0   2043     15      0 
 20260708    01:32:52       0     22     14      0      0      0      0   5153     15      0 
 20260708    01:32:53       0      2      2      0      0      0      0   5153     15      0 
 20260708    01:32:54       0      6      0      0      0      0      0   5153     15      0 
 20260708    01:32:55       0      2      2      0      0      0      0   5153     15      0 
 20260708    01:32:56       0     82     58      0      0      0      0   5153     15      0 
 20260708    01:32:57       0     22     11      0      0      0      0   3617     15      0 
 20260708    01:32:58       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:32:59       0     99     69      0      0      0      0   5153     15      0 
 20260708    01:33:00       0      2      2      0      0      0      0   5153     15      0 
 20260708    01:33:01       0      0      0      0      0      0      0   5155     15      0 
 20260708    01:33:02       0      0      0      0      0      0      0   5153     15      0 
 20260708    01:33:03       0     52     36      0      0      0      0   5157     15      0 
 20260708    01:33:04       0     90     59      0      0      0      0   5155     15      0 
 20260708    01:33:05       0      2      1      0      0      0      0   5153     15      0 
 20260708    01:33:06       0     99     68      0      0      0      0   5155     15      0 
 20260708    01:33:07       0      0      0      0      0      0      0   2043     15      0 
 20260708    01:33:08       0      0      0      0      0      0      0   2043     15      0 
 20260708    01:33:09       0      0      0      0      0      0      0   2043     15      0 
