t_s,rss_gb,cuda_alloc_gb,cuda_reserved_gb
205.58,2.911,0.453,2.187
206.09,2.983,0.461,2.185
207.01,2.888,0.566,0.732
207.54,3.051,0.466,2.185
208.48,2.902,0.453,0.531
209.0,3.044,0.457,2.185
210.3,2.899,0.566,0.631
210.84,3.04,0.463,2.185
211.67,2.879,0.617,0.682
212.19,3.048,0.466,2.185
212.82,2.896,0.532,1.185
213.34,3.052,0.469,2.185
214.62,2.9,0.453,0.531
215.23,3.042,0.46,2.185
216.82,2.898,0.563,1.185
217.35,3.05,0.47,2.185
218.14,2.898,0.538,1.185
218.68,3.042,0.469,2.185
219.68,2.986,0.453,2.185
220.2,3.043,0.467,2.185
221.84,2.898,0.563,1.185
222.37,3.048,0.463,2.185
223.45,2.898,0.453,0.531
223.97,2.989,0.467,2.185
224.48,2.886,0.453,0.531
224.99,2.968,0.467,2.185
225.5,2.976,0.453,2.185
226.39,2.899,0.548,1.185
226.91,2.984,0.467,2.185
227.42,2.972,0.465,2.185
228.48,2.879,0.453,0.531
229.02,3.051,0.462,2.185
229.67,2.895,0.608,1.185
230.2,2.988,0.467,2.185
230.7,2.993,0.454,2.185
231.58,2.888,0.453,0.531
232.1,2.921,0.453,2.187
232.62,2.977,0.453,2.185
233.39,2.9,0.551,1.185
233.92,3.044,0.464,2.185
234.93,2.897,0.453,0.531
235.45,3.043,0.464,2.185
236.13,2.879,0.701,1.185
236.67,3.047,0.463,2.185
237.29,2.889,0.545,1.185
237.82,2.948,0.453,2.185
238.32,2.994,0.467,2.185
239.27,2.884,0.55,1.185
239.81,3.044,0.464,2.185
240.77,2.89,0.548,1.185
241.3,3.055,0.466,2.185
242.01,2.895,0.572,1.185
242.53,3.047,0.468,2.185
243.18,2.895,0.453,0.531
243.7,3.051,0.472,2.185
245.02,2.983,0.504,2.185
245.53,3.041,0.47,2.185
247.51,2.98,0.453,2.185
248.03,3.057,0.465,2.185
249.61,2.896,0.466,0.531
250.17,3.041,0.458,2.185
250.94,2.896,0.572,1.185
251.46,2.91,0.453,2.185
251.97,2.977,0.462,2.185
253.67,2.896,0.692,0.883
254.19,2.981,0.467,2.185
254.7,3.005,0.467,2.185
255.71,2.889,0.453,0.531
256.23,3.057,0.466,2.185
256.93,2.885,0.453,0.531
257.47,3.051,0.465,2.185
258.59,2.898,0.564,1.185
259.13,3.057,0.455,2.185
259.86,2.9,0.58,1.185
260.39,2.993,0.465,2.185
260.95,2.885,0.592,0.732
261.48,3.052,0.465,2.185
262.18,2.88,0.466,0.531
262.71,3.041,0.456,2.185
263.41,2.898,0.534,1.185
263.94,3.052,0.457,2.185
265.11,2.898,0.65,1.185
265.64,3.059,0.465,2.185
266.58,2.883,0.453,0.531
267.11,3.057,0.459,2.185
267.8,2.883,0.453,0.531
268.33,2.991,0.467,2.185
268.84,3.009,0.464,2.185
270.15,2.895,0.552,1.185
270.69,3.051,0.464,2.185
271.71,2.895,0.617,0.682
272.23,3.053,0.461,2.185
273.03,2.987,0.453,0.531
273.64,3.05,0.465,2.185
275.56,2.898,0.453,0.531
276.11,3.039,0.465,2.185
277.71,2.898,0.535,1.185
278.24,3.052,0.469,2.185
279.01,2.986,0.453,2.185
279.54,3.037,0.469,2.185
281.61,2.978,0.453,2.185
282.13,3.052,0.456,2.185
283.9,2.899,0.548,1.185
284.43,3.056,0.467,2.185
285.67,2.883,0.453,0.531
286.19,3.055,0.471,2.185
286.85,2.899,0.453,0.531
287.38,3.059,0.466,2.185
288.53,2.883,0.453,0.531
289.07,3.049,0.465,2.185
290.28,2.9,0.453,0.531
290.8,3.044,0.465,2.185
291.63,2.885,0.453,0.531
292.16,3.049,0.467,2.185
293.3,2.895,0.552,1.185
293.85,3.041,0.471,2.185
295.4,2.884,0.566,0.732
295.92,3.05,0.464,2.185
296.66,2.9,0.539,1.185
297.19,2.896,0.453,2.185
297.7,3.003,0.453,2.181
298.21,2.98,0.457,2.185
298.78,2.9,0.566,0.682
299.31,3.043,0.469,2.185
300.19,2.987,0.453,2.185
300.71,3.045,0.469,2.185
301.98,2.979,0.453,2.185
302.5,3.041,0.467,2.185
304.06,2.884,0.466,0.531
304.6,3.045,0.467,2.185
305.96,2.9,0.592,0.732
306.57,3.052,0.454,2.185
308.08,2.9,0.535,1.185
308.6,2.979,0.453,2.185
309.12,2.9,0.725,1.372
309.63,3.038,0.46,2.185
310.77,2.884,0.539,1.185
311.3,3.05,0.46,2.185
312.52,2.9,0.533,1.185
313.06,3.043,0.47,2.185
314.27,2.988,0.453,2.185
314.79,3.043,0.471,2.185
316.53,2.979,0.499,2.185
317.04,3.097,0.464,2.185
318.86,2.943,0.453,0.531
319.38,3.05,0.467,2.185
320.43,3.043,0.467,2.185
320.95,3.061,0.467,2.185
321.78,3.042,0.535,2.185
322.3,3.05,0.695,2.185
323.3,3.109,0.468,2.185
323.83,3.102,0.461,2.185
325.08,3.046,0.453,2.185
325.6,3.113,0.464,2.185
327.52,2.959,0.453,0.531
328.06,3.047,0.467,2.185
328.82,3.047,0.504,2.185
329.33,3.046,0.525,2.185
330.06,3.114,0.453,2.185
330.57,3.047,0.467,2.185
331.62,3.114,0.453,2.185
332.13,3.061,0.467,2.185
333.28,3.038,0.453,2.185
333.79,3.125,0.453,2.185
335.2,2.943,0.453,0.531
335.72,3.073,0.453,2.185
336.72,3.051,0.453,2.185
337.24,3.117,0.461,2.185
338.34,3.047,0.453,2.185
338.87,3.105,0.467,2.185
340.46,2.958,0.453,0.531
340.99,3.047,1.376,2.185
342.05,3.048,0.528,2.185
342.57,3.055,0.467,2.185
343.8,3.042,0.453,2.185
344.31,3.032,1.149,2.185
345.02,3.047,0.453,2.185
345.53,3.009,0.453,2.185
346.04,2.951,0.453,2.181
346.56,3.141,0.465,2.185
347.53,2.943,0.543,1.185
348.06,3.129,0.467,2.185
349.07,2.943,0.453,0.531
349.61,3.059,0.752,2.185
350.66,3.047,0.499,2.185
351.2,3.036,1.376,2.185
352.02,3.104,0.453,2.185
352.53,3.057,0.467,2.185
354.27,3.045,0.453,2.185
354.78,2.941,0.453,2.185
355.29,2.994,0.453,2.181
355.8,3.057,0.467,2.185
356.91,3.045,0.54,2.185
357.43,3.061,0.467,2.185
358.6,3.039,0.505,2.185
359.11,3.106,0.468,2.185
360.56,3.048,0.453,0.531
361.07,3.122,0.466,2.185
362.83,2.944,0.453,0.531
363.35,3.107,0.467,2.185
364.51,3.044,0.453,0.531
365.03,3.064,0.467,2.185
365.53,3.052,0.453,2.185
366.04,2.996,0.453,2.185
366.56,2.961,0.482,2.181
367.07,3.129,0.464,2.185
368.35,2.948,0.535,1.185
368.88,3.027,0.465,2.185
369.44,2.96,0.453,0.531
369.97,3.043,0.467,2.185
370.63,3.047,0.507,2.185
371.14,3.117,0.468,2.185
371.91,2.959,0.539,1.185
372.44,3.076,0.467,2.185
373.66,3.051,0.5,2.185
374.19,3.073,0.467,2.185
375.5,2.943,0.453,0.531
376.02,2.993,0.453,2.185
376.54,3.04,0.752,2.185
377.23,3.041,0.453,2.185
377.74,3.029,0.453,2.185
378.25,3.005,0.453,2.181
378.76,3.054,0.467,2.185
379.27,2.985,0.453,0.531
379.78,2.952,0.453,2.185
380.29,3.077,0.467,2.185
382.04,2.955,0.552,1.185
382.55,2.964,0.453,2.185
383.06,3.044,0.467,2.185
384.72,3.071,0.453,2.185
385.23,3.1,0.467,2.185
387.06,3.121,0.465,2.185
387.58,3.113,0.462,2.185
389.26,2.958,0.58,1.185
389.79,3.04,0.467,2.185
391.05,3.04,0.507,2.185
391.58,3.085,0.467,2.185
392.77,2.96,1.539,2.181
393.31,3.052,0.467,2.185
393.92,3.052,0.453,2.185
394.43,3.066,0.467,2.185
395.07,3.088,0.453,2.185
395.59,3.11,0.467,2.185
397.66,2.952,0.453,0.531
398.28,3.047,0.467,2.185
399.22,3.047,0.453,2.185
399.73,3.04,0.467,2.185
400.24,3.052,0.453,2.185
400.77,2.955,0.529,0.581
401.3,2.977,0.453,2.185
401.81,3.048,0.539,2.185
403.72,3.04,0.453,2.185
404.24,3.048,0.467,2.185
404.81,3.048,0.453,2.185
405.33,3.1,0.453,2.185
405.9,2.96,0.54,1.185
406.43,3.037,0.467,2.185
